0,1,2,3,4
1.8315674099032844,-0.053198915130091,-0.34275348638060144,0.4962713078408943,-0.34275348638060144
-1.4212407750646106,0.26007267051470795,0.922342089050585,-0.16629956200467516,0.922342089050585
1.4915776412537791,0.27148271627847786,0.6652903847100557,0.7189560086546116,0.6652903847100557
-1.925594426588268,0.2398382906434425,0.9120743145891543,-0.3378400373330379,0.9120743145891543
0.19435951523388764,0.04546061192528611,0.11694588425246957,0.1037684664954524,0.11694588425246957
1.4406924708792337,0.27059633550957884,0.6677197594408132,0.702804076773349,0.6677197594408132
-2.726394729076902,0.20301491825799647,0.8816842276816796,-0.614903500465074,0.8816842276816796
2.460319394546423,-0.07026092292351933,-0.4568147082252003,0.6678348954404074,-0.4568147082252003
1.6418990149067787,0.3108694893428705,0.7684185665379337,0.8034391938149041,0.7684185665379337
0.47001001832419753,0.2935164217223486,0.8335482633346261,0.4345194272196079,0.8335482633346261
-2.2222655906125808,0.21515377779206052,0.8676878924374397,-0.4515258993917137,0.8676878924374397
2.132969983705432,-0.06671211062217745,-0.4134333302370756,0.5731788844894522,-0.4134333302370756
5.139437037786951,0.024585880911860925,-0.4401860610431124,1.5664169922479463,-0.4401860610431124
4.5424083606957595,0.03353518106772757,-0.3536352928663933,1.3962576892764555,-0.3536352928663933
3.5988719067324912,-0.06769239506595534,-0.5629643758711151,1.011969176953792,-0.5629643758711151
3.249527139820784,0.09700799381289588,-0.03392873254339077,1.071866135759131,-0.03392873254339077
-1.189051217071811,0.28901047671741203,0.9859365518594173,-0.06770488840413125,0.9859365518594173
5.391948019277687,0.12205198977260684,-0.1730388326099483,1.739636395555913,-0.1730388326099483
0.7721145457615338,-0.017192888094549597,-0.12879011885980218,0.21444147563391056,-0.12879011885980218
3.4223888186782303,-0.042424677604687405,-0.4695129146818853,0.9842919679987816,-0.4695129146818853
5.647159553031954,0.30471911932591245,0.34944140267454193,1.9988669852354986,0.34944140267454193
3.944634061621444,-0.05138072216646804,-0.5486055726615485,1.1320094963199652,-0.5486055726615485
-0.742063474495759,0.3051298646891117,0.9895959415169109,0.08251082234038394,0.9895959415169109
2.640956994726734,-0.0786009423637813,-0.49989852656401734,0.7136861560542389,-0.49989852656401734
-3.497631865115455,0.013109865758051578,0.3890927837857003,-1.036179693776585,0.3890927837857003
1.7952369864309028,-0.0634888273184975,-0.3699901805985828,0.47508226861077335,-0.3699901805985828
-0.39523576424501394,0.30437133914337694,0.9526375938546323,0.1858006098698728,0.9526375938546323
0.3367864874680898,0.018694911505755578,0.022406085770457756,0.11973085774618253,0.022406085770457756
5.535487120399387,0.33300893723488556,0.445478099664718,1.9936550733547016,0.445478099664718
1.1644368119557407,0.2881147804225946,0.7479006600722097,0.6374458240093168,0.7479006600722097
3.6868667402271056,-0.03786380898741404,-0.4822781009849527,1.0681962130807177,-0.4822781009849527
-1.4957333597495472,0.30024647417058065,1.0503127584866967,-0.14847353375428352,1.0503127584866967
0.17976295245340346,0.33287788882962027,0.9806573712435205,0.38680677456564133,0.9806573712435205
-1.4764646836107471,0.26426799542066437,0.9404504546230678,-0.1786714096625598,0.9404504546230678
4.243117942743931,0.009323037230417275,-0.3963426825831413,1.2822584200535967,-0.3963426825831413
-3.041841831185373,-0.06777372857104084,0.10086299740541477,-0.9803262779266527,0.10086299740541477
5.497655355441073,0.33808070790635025,0.4644765881749434,1.9873773145386722,0.4644765881749434
0.4926158285734793,-0.0210371730920782,-0.11237310213358254,0.1267475754799656,-0.11237310213358254
1.6249640091536133,-0.04309540861552781,-0.2917826267619448,0.4443937941305562,-0.2917826267619448
1.1205440545506011,0.27884989530387333,0.72449528045656,0.6150131116690537,0.72449528045656
-3.2387730027675437,0.06377636582256606,0.5152063977444525,-0.907855535007697,0.5152063977444525
-0.9508204925400587,0.29213568941326606,0.9714891174938042,0.006889541651248487,0.9714891174938042
5.441060438108172,0.18318263687319736,0.005441866808774863,1.815500768305649,0.005441866808774863
5.604549777361653,0.2924462915382998,0.3168838968787342,1.9738112247467956,0.3168838968787342
3.2222836027236794,-0.07854624099731919,-0.5578670832643255,0.8881388398197847,-0.5578670832643255
-0.9754219854982642,0.3057960270113527,1.0149302795838846,0.013169431361873485,1.0149302795838846
5.721466530974918,0.2421974679207655,0.15444575066480465,1.9586374272132407,0.15444575066480465
0.5196629451109451,0.31037004420305375,0.8791438380980667,0.4662689277363373,0.8791438380980667
0.28335824543980137,0.33896934661027905,0.988572215286857,0.4239768202422195,0.988572215286857
1.220618564829315,0.30379819594982543,0.7893327313665448,0.66998376539862,0.7893327313665448
0.8231063086941295,0.30302364302747514,0.8267602982130124,0.549955535635714,0.8267602982130124
1.2797045558504716,0.2689696756058866,0.6789385712326127,0.6528810423610281,0.6789385712326127
0.3788355192521392,0.05396947778067737,0.1240248814168182,0.16762013355631916,0.1240248814168182
5.776582214061173,0.28900841458099036,0.28936702233685374,2.0219830787993422,0.28936702233685374
5.716812648679747,0.32126801637205094,0.3921227842481779,2.0363118109759752,0.3921227842481779
-2.918121791101309,0.17013242119808597,0.8022094427043889,-0.7053041161323066,0.8022094427043889
2.6120108510279074,-0.061882015419313,-0.44684713136072973,0.7217212398890592,-0.44684713136072973
-3.460628054334199,-0.019063821112140555,0.2888713420969983,-1.0572522374124003,0.2888713420969983
0.9082264039829624,0.2662702640167004,0.707988151651805,0.5387381852115891,0.707988151651805
-2.8326151962998294,0.11933122266499353,0.6412551876249636,-0.7304533362249552,0.6412551876249636
-1.2957921230227218,0.3036792342857363,1.040616915159481,-0.08505840262108028,1.040616915159481
0.5219749227047061,0.2899243218608083,0.8175754733119542,0.4465167986722201,0.8175754733119542
2.271825384266121,0.21381900555720462,0.41427447824500174,0.8953666208370409,0.41427447824500174
